ROUTE,flights,avg_arrival_delay,delayed_rate,avg_distance
MDW-DAL,1941,0.39206594538897477,0.1818650180319423,793.0
DCA-BOS,7414,4.975721607769086,0.18181818181818182,399.0
ORD-ROC,1601,2.2866958151155528,0.18176139912554654,528.0
DFW-ABI,2224,4.081384892086331,0.18165467625899281,158.0
COS-DEN,2037,8.400098183603339,0.18163966617574864,73.0
CLE-DFW,1525,4.897704918032787,0.18163934426229508,1021.0
CLT-PBI,1608,3.6343283582089554,0.18159203980099503,590.0
MCO-ISP,1041,7.111431316042267,0.18155619596541786,971.0
IAH-SLC,2016,3.7232142857142856,0.18154761904761904,1195.0
SFO-SBA,2034,4.502458210422812,0.18141592920353983,262.0
ATL-FWA,1053,9.63627730294397,0.18138651471984804,508.0
DEN-RNO,1362,4.176945668135096,0.18135095447870778,804.0
DTW-GRR,1335,6.4104868913857675,0.18127340823970037,120.0
SDF-BWI,1109,4.966636609558161,0.1812443642921551,495.0
ATL-SBN,1104,10.332427536231885,0.18115942028985507,566.0
JAC-DEN,1060,2.980188679245283,0.1811320754716981,406.0
EWR-CVG,1430,1.6685314685314685,0.1811188811188811,569.0
ORD-RST,1259,2.5536139793486896,0.18109610802223988,268.0
OAK-PHX,2507,6.506581571599521,0.1810929397686478,646.0
PHX-EWR,2072,1.111003861003861,0.18098455598455598,2133.0
DEN-SJC,2100,4.761904761904762,0.18095238095238095,948.0
SFO-SAN,6750,5.900888888888889,0.18074074074074073,447.0
DCA-TPA,2651,3.07167106752169,0.1806865333836288,814.0
ORD-CAK,1201,5.983347210657785,0.1806827643630308,343.0
MDW-BNA,2017,5.405552801189886,0.180466038671294,395.0
CLE-ORD,3969,4.4119425547996975,0.18039808515998992,315.1816578483245
SAN-PHX,5069,6.187216413493786,0.18031169855987375,304.0
EWR-MSP,1248,2.6514423076923075,0.18028846153846154,1008.0
IAH-MCI,1604,7.034912718204489,0.18017456359102244,643.0
RDU-MIA,1005,4.08457711442786,0.18009950248756218,700.0
HOU-ATL,4016,6.513695219123506,0.18002988047808766,696.0
LAS-BUR,3057,5.781157998037291,0.1799149492966961,223.0
MSN-ORD,2997,4.828828828828829,0.1798465131798465,108.0
MSP-MDW,2942,4.508157715839565,0.17980965329707682,349.0
IND-DEN,1832,3.8487991266375547,0.17958515283842794,977.0
SFO-EWR,4937,3.204577678752279,0.17946121126189993,2565.0
CID-ORD,2558,6.183737294761532,0.17943706020328382,196.0
TPA-MIA,1984,7.381048387096774,0.17943548387096775,204.0
PDX-OAK,1789,5.755729457797652,0.17942984907769705,543.0
PDX-SFO,4148,3.3177434908389585,0.17936354869816779,550.0
ORD-TVC,1701,2.8930041152263373,0.17930629041740154,224.0
STL-BWI,1166,3.7564322469982847,0.1792452830188679,738.0
KTN-SEA,1300,4.447692307692308,0.17923076923076922,680.0
14771-12892,1356,3.188053097345133,0.17920353982300885,337.0
ATL-AGS,2345,6.376545842217484,0.1791044776119403,143.0
ORD-EVV,1653,-0.07622504537205081,0.17906836055656383,272.18209316394433
CLT-FLL,2419,4.186440677966102,0.17899958660603554,631.7139313766019
LAX-MCO,2393,3.9845382365231927,0.1788549937317175,2218.0
DFW-OMA,1326,3.594268476621418,0.17873303167420815,583.0
JNU-ANC,1019,7.32090284592738,0.1786064769381747,571.0
ONT-SMF,2006,6.749252243270189,0.17846460618145563,390.0
MSP-FSD,1261,7.030927835051546,0.17842981760507534,196.0
SMF-PDX,1575,4.533333333333333,0.1784126984126984,479.0
ORF-BWI,1121,3.4014272970561996,0.1784121320249777,159.0
RSW-EWR,1346,1.285289747399703,0.17830609212481427,1068.0
ORD-ATW,1363,4.716801173881144,0.17828319882611884,160.0
STL-DTW,1313,3.4303122619954305,0.1782178217821782,440.0
BOS-CLT,3508,3.331527936145952,0.1781641961231471,728.0
ORD-GRB,2633,3.8294720850740602,0.17812381314090392,173.0
MCO-DFW,3741,6.104250200481155,0.17802726543704891,985.0
PHL-DTW,1979,5.374936836786255,0.17786760990399192,453.0
MCO-STL,1518,4.316864295125165,0.17786561264822134,882.0
PHX-BOI,1086,2.8296500920810312,0.17771639042357273,735.0
HNL-PHX,1120,0.6294642857142857,0.17767857142857144,2917.0
LAX-EWR,4531,1.9534319134848819,0.17766497461928935,2454.0
SFO-BUR,1543,5.940375891121192,0.17757615035644847,326.0
MCO-DCA,3297,5.883227176220807,0.17743403093721566,759.0
IAH-SNA,1488,2.8420698924731185,0.1774193548387097,1346.0
EWR-DFW,2509,0.9641291351135911,0.17736149860502193,1372.0
SEA-LAX,7742,3.7443812968225263,0.17734435546370447,954.0
MDT-ORD,1534,4.0267275097783575,0.1773142112125163,594.0
PHX-ABQ,2431,5.4648292883587,0.17729329494035376,328.0
IAH-MAF,2010,4.454228855721393,0.1771144278606965,429.0
SAT-HOU,1272,4.943396226415095,0.17688679245283018,192.0
CLT-MSP,2120,1.9990566037735849,0.17688679245283018,930.0
EWR-IND,1159,2.8481449525452978,0.17687661777394306,645.0
SDF-MDW,1131,5.4429708222811675,0.1768346595932803,271.0
CLT-RDU,2105,5.170071258907363,0.17672209026128266,130.0
MCO-IND,1274,5.957613814756672,0.17660910518053374,829.0
BNA-IAH,1280,4.6890625,0.1765625,657.0
BWI-MIA,1083,4.3000923361034165,0.17636195752539244,946.0
PHL-CLT,3057,2.877003598298986,0.17631665031076219,449.0
DTW-RSW,1606,2.1731008717310085,0.17621419676214198,1084.0
DTW-LAS,2917,1.0205690778196777,0.17620843332190606,1749.0
CLT-TPA,2839,5.0616414230362805,0.17611835153222966,507.0
JFK-LAX,11853,-2.671559942630558,0.17598920104614865,2475.0
FLL-TPA,1915,4.536292428198434,0.17597911227154048,197.0
AUS-LAX,2564,3.765990639625585,0.17589703588143527,1242.0
FWA-ATL,1086,8.756906077348066,0.17587476979742173,508.0
ORD-PIA,2071,2.5915016900048284,0.17576050217286335,130.0
LAS-MKE,1087,4.448022079116836,0.17571297148114076,1524.0
ATL-SGF,1275,7.036862745098039,0.17568627450980392,563.0
SAN-SMF,2778,4.322534197264219,0.17566594672426206,480.0
DFW-DCA,3092,2.5022639068564034,0.175614489003881,1192.0
PWM-JFK,1139,3.2844600526777876,0.17559262510974538,273.0
RST-ORD,1253,2.2729449321628095,0.17557861133280128,268.0
HOU-STL,1202,6.381863560732113,0.17554076539101499,687.0
MDW-RDU,1037,5.51205400192864,0.1755062680810029,632.0
IAH-SHV,1436,4.3335654596100275,0.17548746518105848,192.0
SFO-PHX,4816,4.221137873754153,0.17545681063122923,651.0
DCA-MCO,3306,2.2459165154264973,0.17543859649122806,759.0
MBS-ORD,1135,3.6889867841409694,0.17533039647577092,222.0
AUS-IAH,2044,8.83610567514677,0.175146771037182,140.0
LAX-PHL,1862,-2.534908700322234,0.17508055853920515,2402.0
CMH-BWI,1394,5.5028694404591105,0.1750358680057389,337.0
CLE-DEN,1229,8.254678600488202,0.17493897477624085,1201.0
ATL-CHA,2717,5.779904306220096,0.17482517482517482,106.0
HOU-DCA,1213,4.536685902720528,0.17477328936521022,1218.0
DTW-LAX,1997,0.8252378567851778,0.17476214321482222,1979.0
GRB-ORD,2628,5.445966514459665,0.17465753424657535,173.0
FLL-SFO,1231,-0.9406986190089358,0.17465475223395613,2583.684809098294
DFW-ATL,6951,6.159113796576032,0.17465112933390878,731.0
MDW-DCA,2720,2.3275735294117648,0.17463235294117646,601.0
OAJ-ATL,1118,9.367620751341681,0.1744186046511628,399.0
IAH-OMA,1187,4.43133951137321,0.17438921651221567,781.0
MSP-BNA,1067,3.1162136832239926,0.17432052483598875,695.0
LAX-JFK,11851,0.613872247067758,0.17416251793097628,2475.0
DFW-SJC,1483,1.7545515846257587,0.17397167902899527,1438.0
RSW-DFW,1133,6.370697263901147,0.17387466902030008,1017.0
BOS-PHL,5139,2.6758124148667055,0.17376921580073945,280.0
BOS-BWI,4305,4.322415795586528,0.1737514518002323,369.0
DEN-OAK,1227,3.0839445802770986,0.17359413202933985,957.0
AUS-ORD,2213,5.0881156800723,0.1735201084500678,977.8251242657027
CLT-JAX,2076,4.855009633911368,0.17341040462427745,328.0
ATL-LAX,5636,0.484208658623137,0.1733498935415188,1947.0
IAH-ICT,1033,4.583736689254598,0.1732817037754114,542.0
DFW-SJT,1553,3.4449452672247265,0.17321313586606568,229.0
PHX-LAS,5450,5.340183486238532,0.17321100917431193,255.0
ATL-LAS,4074,1.5252822778595974,0.17304860088365243,1747.0
ONT-PHX,2953,5.944124619031493,0.17304436166610226,325.0
BRO-DFW,1000,5.851,0.173,482.0
MSP-LAS,2532,0.6540284360189573,0.17298578199052134,1299.0
BWI-PHX,1585,2.4574132492113563,0.17287066246056781,1999.0
TPA-MDW,1429,4.769769069279216,0.1728481455563331,997.0
DTW-DCA,1684,4.042755344418052,0.17280285035629453,405.0
SFO-JFK,8306,2.1414640019263183,0.17264627979773658,2586.0
RIC-BOS,2225,4.944269662921348,0.17258426966292134,474.0
DAL-MSY,2372,6.37141652613828,0.1724283305227656,436.0
ATL-SHV,2001,3.6371814092953523,0.1724137931034483,551.0
ATL-ROA,1456,5.740384615384615,0.1723901098901099,357.0
PHX-SJC,3088,4.516515544041451,0.172279792746114,621.0
BIS-MSP,1487,5.724949562878279,0.17215870880968392,386.0
DFW-BNA,2672,3.2967814371257487,0.1721556886227545,631.0
SAN-JFK,1680,1.9577380952380952,0.17202380952380952,2446.0
LAX-DFW,6535,5.273756694720735,0.17199693955623566,1235.0
DTW-DEN,2669,1.52304233795429,0.17197452229299362,1123.0
ISN-DEN,1134,5.477072310405644,0.17195767195767195,576.0
ISP-BWI,1489,4.554063129617193,0.17192746809939558,220.0
MLI-ORD,1524,4.6227034120734904,0.17191601049868765,139.0
BWI-ATL,5748,4.81419624217119,0.17188587334725122,577.0
DCA-FLL,2444,1.9046644844517184,0.1718494271685761,899.0
SPS-DFW,1170,6.418803418803419,0.1717948717948718,113.0
BUF-JFK,2394,1.9181286549707601,0.17167919799498746,301.0
SLC-MCO,1236,0.43851132686084143,0.1715210355987055,1931.0
LAX-SBA,1429,3.72148355493352,0.17144856543037088,89.0
DFW-PHX,4080,4.347058823529411,0.1713235294117647,868.0
MAF-DAL,1483,7.106540795684423,0.1712744436952124,319.0
SEA-SMF,3429,5.320501603966171,0.17118693496646253,605.0
RDU-BWI,1907,4.883586785527005,0.1709491347666492,255.0
BOS-DCA,7413,2.9527856468366385,0.1707810602994739,399.0
DTW-SFO,1306,0.032924961715160794,0.17075038284839203,2079.0
CLT-BDL,1599,5.047529706066292,0.17073170731707318,644.0
MKE-MSP,2228,3.5493716337522443,0.17055655296229802,297.0
AUS-DAL,3813,7.217151848937844,0.17046944662995017,189.0
PHX-DFW,4072,5.556728880157171,0.17043222003929273,868.0
IAH-CRP,2081,5.444497837578087,0.17011052378664104,201.0
ATL-TPA,7033,5.40921370681075,0.17005545286506468,406.0
LFT-IAH,2123,6.25341497880358,0.1700423928403203,201.0
SEA-DEN,5060,5.047233201581028,0.16996047430830039,1024.0
DFW-CMH,1477,1.4820582261340556,0.16993906567366282,926.0
LAW-DFW,1236,7.240291262135922,0.16990291262135923,140.0
BNA-MCI,1066,4.544090056285178,0.1697936210131332,491.0
FNT-ORD,1773,2.0129723632261705,0.1697687535250987,223.0
FSM-DFW,1243,4.699115044247788,0.16975060337892195,227.0
LAX-OGG,2693,5.689194207203862,0.16969922020051986,2486.0
TPA-BWI,2145,3.742191142191142,0.1696969696969697,842.0
ATL-DCA,6347,3.979202772963605,0.1696864660469513,547.0
SHV-IAH,1444,6.127423822714682,0.16966759002770082,192.0
MSY-MCO,1132,5.959363957597173,0.1696113074204947,551.0
PHX-MDW,2211,2.4337403889642695,0.16960651289009498,1444.0
SBN-ATL,1115,8.144394618834081,0.16950672645739912,566.0
MIA-ATL,5110,3.969471624266145,0.16947162426614482,594.0
DFW-SEA,3497,1.0546182442093224,0.16928796110952246,1660.0
EWR-SEA,1471,-2.6138681169272604,0.16927260367097213,2402.0
SEA-ANC,6357,1.9235488437942425,0.16926223061192386,1448.0
DFW-CLL,1519,2.3423304805793284,0.16919025674786042,164.0
BOS-DFW,2979,-0.7690500167841557,0.1691842900302115,1562.0
DTW-TPA,2123,3.5440414507772022,0.16910032972209138,983.0
ISP-MCO,1029,2.2147716229348884,0.16909620991253643,971.0
IAD-ATL,2614,3.554705432287682,0.16908951798010713,534.0
IAH-LIT,1745,4.557593123209169,0.16905444126074498,374.0
ACT-DFW,1538,4.658647594278284,0.16905071521456436,89.0
DTW-ATL,4823,2.5355587808417996,0.16898196143479163,594.0
LNK-ORD,1114,5.8958707360861755,0.1687612208258528,466.0
ATL-MCO,8148,5.494477172312224,0.16875306823760433,404.0
MDW-RSW,1157,2.5868625756266206,0.16853932584269662,1105.0
SAN-DEN,4148,2.0241080038572807,0.16851494696239153,853.0
LAS-DFW,4196,5.5722116301239275,0.1684938036224976,1055.0
CLT-ATL,6270,3.34896331738437,0.16842105263157894,226.0
PHX-BUR,1872,5.267094017094017,0.16826923076923078,369.0
MKE-DEN,1991,1.3626318432948268,0.16825715720743345,896.0
TVC-ORD,1694,2.6989374262101533,0.1682408500590319,224.0
PHX-PDX,3092,2.3958602846054333,0.16817593790426907,1009.0
ELM-DTW,1411,4.134656272147414,0.16796598157335224,332.0
DTW-MCO,2622,3.0034324942791764,0.16781083142639205,957.0
LAX-MSP,3075,2.4676422764227643,0.1678048780487805,1535.0
SEA-DFW,3480,4.5824712643678165,0.1675287356321839,1660.0
LAX-KOA,1379,2.725163161711385,0.16751269035532995,2504.0
MCO-SLC,1236,0.988673139158576,0.16747572815533981,1931.0
SEA-KTN,1308,5.3172782874617734,0.16743119266055045,680.0
SFO-SBP,1016,4.216535433070866,0.1673228346456693,190.0
STL-MDW,2062,5.576624636275461,0.16731328806983511,251.0
ONT-SJC,1315,5.3406844106463875,0.16730038022813687,333.0
JAN-IAH,1896,3.6255274261603376,0.16719409282700423,351.0
EWR-MSY,1066,0.3123827392120075,0.1669793621013133,1167.0
FLL-MDW,1126,-0.4511545293072824,0.1669626998223801,1166.6882770870338
DEN-CLT,1884,2.097664543524416,0.16666666666666666,1337.0
LSE-ORD,1098,2.422586520947177,0.16666666666666666,215.0
MCO-MDW,2510,3.8091633466135457,0.16653386454183267,990.0
EWR-DTW,2073,4.021707670043416,0.16642547033285093,488.0
MSP-OMA,1280,4.17890625,0.16640625,282.0
GRK-DFW,2500,4.372,0.1664,134.0
PHX-STL,2111,1.715774514448129,0.1662719090478446,1262.0
FAR-DEN,1203,3.5286783042394014,0.1662510390689942,627.0
MCO-DTW,2623,4.773541746092261,0.16622188333968738,957.0
SFO-PDX,4165,4.837214885954381,0.16614645858343338,550.0
ATL-DTW,4835,4.080248190279214,0.16608066184074458,594.0
MCO-CMH,1042,4.382917466410748,0.16602687140115163,802.0
PVD-MCO,1971,0.8670725520040589,0.1659056316590563,1072.0
LAX-MSY,1845,2.6986449864498643,0.16585365853658537,1670.0
DFW-PIT,1400,1.4678571428571427,0.1657142857142857,1067.0
OKC-DFW,2620,5.042748091603054,0.16564885496183207,175.0
ATL-BOS,4602,2.2540199913081267,0.16558018252933507,946.0
LAS-STL,1420,3.398591549295775,0.16549295774647887,1371.0
ABQ-LAS,1257,4.03739061256961,0.1654733492442323,486.0
SFO-SNA,4207,3.9391490373187543,0.16543855478963632,372.0
FLL-BWI,3894,1.776322547508988,0.16538263995891114,925.0
CMH-MDW,1790,4.759776536312849,0.1653631284916201,283.0
SMF-SAN,2771,6.114760014435222,0.16528329123060267,480.0
SBN-DTW,1283,5.992985190958691,0.1652377240841777,157.0
ATL-AUS,3135,3.189792663476874,0.16523125996810206,813.0
DEN-FLL,1205,2.520331950207469,0.16514522821576763,1703.0
BWI-DTW,2392,5.531354515050167,0.16513377926421405,409.0
CSG-ATL,1060,4.381132075471698,0.1650943396226415,83.0
DFW-SLC,2939,3.72099353521606,0.16502211636611092,989.0
XNA-IAH,1049,7.447092469018113,0.16491897044804577,438.0
OAK-BUR,3622,5.826891220320265,0.16482606294864716,325.0
DAL-LAS,1420,2.362676056338028,0.1647887323943662,1067.0
SJU-JFK,4389,2.6794258373205744,0.16473000683527,1598.0
CWA-ORD,1336,4.391467065868263,0.16467065868263472,212.188622754491
SMF-LAS,2496,5.33613782051282,0.16466346153846154,397.0
LAS-SNA,2399,3.9266360983743227,0.16465193830762817,226.0
PDX-SMF,1592,6.003140703517588,0.16457286432160803,479.0
ONT-DEN,1156,3.2551903114186853,0.1643598615916955,819.0
RDU-DFW,1558,3.1951219512195124,0.1643132220795892,1061.0
PHX-CLT,2794,2.524337866857552,0.1642806012884753,1773.0
TPA-DFW,2448,4.871732026143791,0.1642156862745098,929.0
FLL-DEN,1200,-0.9591666666666666,0.16416666666666666,1703.0
XNA-ATL,1555,5.422508038585209,0.1639871382636656,589.0
OKC-HOU,1208,5.28476821192053,0.16390728476821192,419.0
STL-MCO,1514,3.0092470277410834,0.16380449141347425,882.0
SJU-FLL,2769,2.4871794871794872,0.1635969664138678,1046.0
ORD-AZO,1247,0.6206896551724138,0.1635926222935044,122.0
LAX-SBP,1341,3.592841163310962,0.16331096196868009,156.0
TPA-FLL,1887,4.568627450980392,0.16322204557498676,197.0
SMF-DFW,1293,9.419180201082753,0.16318638824439288,1431.0
SEA-GEG,3156,5.390050697084917,0.16318124207858048,224.0
LAS-SLC,3734,5.205677557579004,0.16309587573647563,368.0
CLE-BWI,1159,1.6755823986194995,0.1630716134598792,314.0
CLT-PIT,2447,4.868818961994279,0.16305680425010216,366.0
ATL-LFT,1184,4.5261824324324325,0.16300675675675674,503.0
BDL-MCO,1633,1.2669932639314145,0.16289038579301898,1050.0
ORD-SJU,1013,2.7818361303060217,0.16288252714708787,2072.0
IAH-GPT,1228,5.346905537459284,0.16286644951140064,376.0
GRB-MSP,1050,3.473333333333333,0.16285714285714287,252.0
MDW-ATL,4440,2.520045045045045,0.16283783783783784,591.0
RNO-LAS,3190,4.37460815047022,0.16269592476489028,345.0
DTW-FLL,2616,1.695336391437309,0.16246177370030582,1127.0
ATL-FLL,7388,3.9860584731997832,0.16242555495397942,581.0
MSP-PHL,2342,0.9901793339026473,0.16225448334756618,980.0
DCA-CLT,2453,3.6620464737056664,0.1622503057480636,331.0
DEN-CLE,1357,0.9329403095062638,0.16212232866617537,1201.0
RSW-BWI,1192,4.249161073825503,0.16191275167785235,919.0
DFW-STL,2480,2.4935483870967743,0.16169354838709676,550.0
IAD-SEA,1064,-2.0648496240601504,0.16165413533834586,2306.0
TUS-DEN,1856,1.3917025862068966,0.16163793103448276,639.0
ATL-IND,3794,3.9385872430152875,0.16157090142329994,432.0
ATL-CAE,2675,5.503177570093458,0.16149532710280373,192.0
ATL-XNA,1555,4.030868167202573,0.16141479099678457,589.0
PHX-RNO,1710,2.988888888888889,0.16140350877192983,601.0
LAX-ATL,5614,1.8129675810473815,0.16138225863911648,1947.0
AUS-PHX,1570,2.9961783439490444,0.16114649681528662,872.0
DTW-MSP,2641,3.8776978417266186,0.16092389246497538,528.0
IAH-LFT,2104,4.649239543726236,0.16064638783269963,201.0
LAS-PDX,2571,2.253986775573707,0.16063788409179308,763.0
MSP-STL,2261,3.6218487394957983,0.16054842989827509,448.0
DEN-SNA,3315,1.7058823529411764,0.16048265460030167,846.0
DCA-DTW,1695,4.858997050147493,0.16047197640117994,405.0
OAK-LAS,3459,4.976293726510552,0.16045099739809193,407.0
LAX-BOS,3995,-1.486357947434293,0.160450563204005,2611.0
SEA-EWR,1496,-0.06016042780748663,0.16042780748663102,2402.0
DCA-MDW,2714,1.3165070007369197,0.16028002947678702,601.0
AZO-ORD,1248,0.2387820512820513,0.16025641025641027,122.0
AUS-LAS,1180,0.7347457627118644,0.16016949152542373,1090.0
PHX-IAH,3248,3.2235221674876846,0.16009852216748768,1009.0
SAN-ORD,2630,-0.3365019011406844,0.16007604562737643,1723.0
SLC-DFW,2925,3.9367521367521365,0.16,989.0
ELP-PHX,1445,6.091349480968858,0.15986159169550174,347.0
PDX-ORD,2128,3.414003759398496,0.15977443609022557,1739.0
IAD-SFO,3580,-0.15893854748603353,0.15949720670391063,2419.0
BUR-DEN,1223,3.9035159443990186,0.15944399018806213,850.0
BOS-PIT,1136,1.159330985915493,0.15933098591549297,496.0
SEA-JNU,1306,3.9295558958652372,0.15926493108728942,909.0
PHX-PSP,1702,6.221504112808461,0.1592244418331375,261.0
SNA-SMF,2118,4.000944287063267,0.1591123701605288,404.0
IAH-LBB,1031,3.0164888457807955,0.15906886517943744,458.0
BIS-DEN,1258,3.9841017488076313,0.1589825119236884,516.0
BOS-ATL,4581,1.4400785854616895,0.1589172669722768,946.0
BOS-DTW,3364,3.436087990487515,0.15873959571938168,632.0
DFW-CLT,3955,3.5731984829329964,0.15853350189633375,936.0
ATL-FAY,1617,5.405071119356833,0.1583178726035869,331.0
ATL-BWI,5756,2.684155663655316,0.1582696316886727,577.0
FAY-ATL,1612,6.367866004962779,0.15818858560794044,331.0
BUF-BWI,1765,3.0056657223796033,0.15807365439093485,281.0
MSP-BWI,1025,2.450731707317073,0.15804878048780488,936.0
IAH-PNS,1386,4.973304473304474,0.15800865800865802,489.0
ATL-IAD,2602,3.2671022290545735,0.1579554189085319,534.0
MCO-BNA,1389,4.652987760979122,0.15766738660907129,616.0
MCI-MSP,1897,3.2034791776489193,0.15761729045861886,393.0
DAL-ATL,2831,2.2769339456022606,0.157541504768633,721.0
PVD-CLT,1022,0.4090019569471624,0.15753424657534246,683.0
MCI-LAS,1600,0.59625,0.1575,1139.0
IAH-BTR,2268,3.9149029982363315,0.1574074074074074,253.0
MCO-MSY,1144,2.109265734265734,0.15734265734265734,551.0
IAH-MOB,1481,5.169480081026333,0.1573261309925726,427.0
SFO-PHL,2060,-1.7233009708737863,0.15728155339805824,2521.0
SNA-LAS,2393,4.060175511909737,0.15712494776431257,226.0
HOU-DEN,1753,1.7164860239589275,0.15687393040501996,883.0
SEA-BOI,1020,3.0470588235294116,0.1568627450980392,399.0
SJC-PHX,3093,4.405754930488199,0.15680569026834787,621.0
DFW-SNA,2807,1.7983612397577484,0.1567509796936231,1205.0
BNA-DEN,1965,1.500763358778626,0.15674300254452928,1014.0
MSY-DFW,2565,3.7840155945419105,0.1567251461988304,447.0
SJU-MIA,2420,3.5037190082644627,0.15661157024793387,1045.0
BIL-DEN,1093,0.3220494053064959,0.1564501372369625,455.0
ELP-DFW,1330,4.886466165413534,0.15639097744360902,551.0
MSP-DTW,2642,4.134367903103709,0.1563209689629069,528.0
ATL-DFW,6941,2.814580031695721,0.1563175334966143,731.0
AMA-DAL,1191,5.877413937867338,0.1561712846347607,323.0
FLL-LAS,1031,-4.188166828322017,0.15615906886517944,2173.0
PDX-LAX,3273,2.863733577757409,0.1561258783990223,834.0
ATL-JAX,5085,4.0294985250737465,0.1559488692232055,270.0
SEA-ORD,3908,2.9150460593654044,0.1558341862845445,1721.0
TRI-ATL,1906,4.061909758656873,0.1558237145855194,227.0
EWR-ATL,4984,-0.7463884430176565,0.15569823434991975,746.0
SEA-MDW,1002,2.05688622754491,0.15568862275449102,1733.0
STL-DFW,2473,1.5903760614638092,0.1556813586736757,550.0
TPA-BNA,1195,4.165690376569038,0.15564853556485356,612.0
MKE-MCO,1241,0.6913779210314263,0.15551974214343273,1066.0
ATL-HOU,4006,0.718172740888667,0.15551672491263105,696.0
EWR-CLT,4013,1.9506603538499876,0.1554946424121605,529.0
DFW-PDX,1795,2.623398328690808,0.1554317548746518,1616.0
ATL-TLH,2091,3.3103778096604497,0.15542802486848398,223.0
OMA-DFW,1319,4.838514025777104,0.155420773313116,583.0
IND-MCO,1274,2.197802197802198,0.1554160125588697,829.0
DTW-BOS,3372,1.2366548042704626,0.1553973902728351,632.0
SHV-ATL,1995,6.866666666666666,0.15538847117794485,551.0
SAT-DAL,3016,5.551392572944297,0.15517241379310345,248.0
CMH-PHX,1045,-2.241148325358852,0.15502392344497606,1670.0
ATL-GSO,2654,4.624340617935192,0.15486058779201206,306.0
SNA-DEN,3300,2.34,0.15484848484848485,846.0
DTW-SBN,1288,5.758540372670807,0.1545031055900621,157.0
DTW-BDL,1340,3.1126865671641792,0.15447761194029852,549.0
BWI-MSP,1030,3.0912621359223302,0.15436893203883495,936.0
ABQ-DFW,1750,7.437714285714286,0.15428571428571428,569.0
CLE-BOS,1779,0.6301292861157954,0.15401911186059583,563.0
AUS-JFK,1553,4.3412749517063745,0.15389568576947843,1521.0
DCA-ATL,6336,2.7452651515151514,0.15388257575757575,547.0
CAK-ORD,1196,4.478260869565218,0.15384615384615385,343.0
LAS-SEA,5003,2.6987807315610635,0.15370777533479912,867.0
ATL-RIC,3536,2.146493212669683,0.1535633484162896,481.0
RSW-DTW,1609,3.1547545059042883,0.15351149782473586,1084.0
ATL-MDW,4445,2.3835770528683913,0.1534308211473566,591.0
MSP-BOS,1793,-1.5878416062465142,0.15337423312883436,1124.0
ABI-DFW,2231,3.2720753025549083,0.15329448677722995,158.0
PNS-IAH,1384,4.0,0.1531791907514451,489.0
LAX-LIH,1293,1.8909512761020881,0.1531322505800464,2615.0
OGG-LAX,2682,1.09358687546607,0.1528709917971663,2486.0
LRD-DFW,1230,4.228455284552846,0.15284552845528454,396.0
PHX-OMA,1257,1.3786793953858394,0.15274463007159905,1037.0
MCI-PHX,1816,1.651431718061674,0.15253303964757708,1044.0
MIA-DTW,1194,1.3986599664991626,0.152428810720268,1145.0
CHA-ATL,2684,4.429955290611028,0.15238450074515647,106.0
RSW-MDW,1149,3.0060922541340296,0.15230635335073978,1105.0
AVL-ATL,1828,4.200218818380744,0.15207877461706784,164.0
LEX-ORD,1921,1.5877147319104632,0.15200416449765747,323.0
BOS-MSP,1792,2.8978794642857144,0.15178571428571427,1124.0
PHX-SEA,5752,1.0382475660639778,0.15159944367176634,1107.0
MSY-IAH,2647,4.851907820173782,0.15149225538345296,305.0
IAH-TUL,1776,3.8862612612612613,0.15146396396396397,429.0
ROC-JFK,1070,-2.6598130841121495,0.15140186915887852,264.0
SMF-SEA,3416,4.02751756440281,0.15134660421545668,605.0
HOU-PHX,1381,2.731354091238233,0.15133960897900073,1020.0
SAT-DEN,1693,2.396337861783816,0.1512108682811577,794.0
ATL-AVL,1831,4.840524303659203,0.1507373020207537,164.0
SFO-IAD,3445,0.21480406386066764,0.1506531204644412,2419.0
OMA-MDW,1634,1.9969400244798041,0.15055079559363524,423.0
MSY-DAL,2379,3.3568726355611602,0.15048339638503572,436.0
SEA-SJC,4015,4.365379825653799,0.15043586550435867,697.0
LAX-SEA,7699,1.4947395765683855,0.15040914404468111,954.0
CLE-LAS,1371,0.40700218818380746,0.15025528811086797,1824.0
MSY-LAX,1844,-1.3747288503253796,0.1502169197396963,1670.0
COS-DFW,1052,3.835551330798479,0.15019011406844107,592.0
BUR-LAS,3023,4.105855110817069,0.15018193847171685,223.0
ATL-PBI,4182,2.9067431850789096,0.15016738402678145,545.0
SJC-BUR,2065,5.553995157384988,0.15012106537530268,296.0
LAX-IAD,3494,-1.8108185460789925,0.14997137950772754,2288.0
DTW-MIA,1194,1.6030150753768844,0.14991624790619765,1145.0
BNA-DFW,2662,4.005634861006762,0.14988730277986476,631.0
MSP-BIS,1489,2.745466756212223,0.14976494291470785,386.0
MIA-LAS,1390,-1.493525179856115,0.14964028776978416,2174.0
GEG-SEA,3155,6.014580031695721,0.14960380348652932,224.0
CLT-BNA,1277,3.7227877838684416,0.14956930305403288,328.0
CMH-MCO,1043,2.4400767018216682,0.14956855225311602,802.0
SEA-SAN,3177,2.3418319169027386,0.14951211835064526,1050.0
SAN-IAH,1679,4.553901131625968,0.14949374627754616,1303.0
JAX-DFW,1220,7.651639344262295,0.14918032786885246,918.0
IAH-JAN,1892,3.6559196617336154,0.14904862579281183,351.0
